bilayers,$\epsilon_{r}$,"$\overline{MV}_{int, NN}$",$\overline{M}_{int}$,$\overline{IE}_{int}$,PF,"$\overline{\alpha}_{int, NN}$",$\overline{BL}_{max}$,"$\overline{N}_{p, v}$",$\overline{BL}_{min}$,"$\overline{Gr}_{int, NN}$",a,$\overline{\kappa}_{int}$,"$\overline{C}_{int}^{p, g}$",$\rho$,"$\overline{P}_{int, NN}$",Y_Corr
BMDS_AgTe2-AgTe2_669,3.689156,3.25034305113063E-05,2310.5379788807,2779.385416435,3.8176710455,54.3535627279,1.0952664888,2.6666666667,0.8094670289,15.9863419788,3.1972683958,0.0751358073,0.6458482159,57.3324365831,0,0.045
BMDS_TeSbBr-BrSbTe_311,5.186642,3.05827540433128E-05,1094.211337288,4692.5940683769,2.1117708626,90.5667773527,1.1363081054,4,0.7315982295,8.2333433957,4.1166716978,0.0050223395,1.9513023848,37.6900111234,4.1166716978,0.123
BMDS_Ge2-Ge2_757,10.930783,0,4897.5054578028,3080.6497926744,1.3960459445,0,1,2,1,0,4.0428474969,2.4216656507,1.293711199,20.5828730774,0,0.324
BMDS_BrAsTe-BrAsTe_38,5.594913,3.96467153868842E-05,1969.8010701845,4003.9296584734,1.6644839934,33.8775652967,1.1666043638,4,0.670195982,5.9783938759,3.9855959173,0.0492619655,1.34713142,32.2095388727,1.9927979586,0.072
BMDS_PbCl2-PbCl2_529,2.079667,0.0460441815,717.4590665543,5231.2633104471,2.1671706162,135.4642992795,1.1497708663,4,0.7004582673,12.542990674,4.1809968913,0.0003721087,2.002697511,30.506421862,12.542990674,0.255
BMDS_SeMoS-SMoSe_272,6.202025,2.28440668474378E-05,1262.5191121205,3249.5985798632,2.5716262935,219.7607683061,1.1395978315,2.6666666667,0.7246405434,32.5089893944,3.2508989394,0.0087449181,2.3016364491,37.8834083416,6.5017978789,0.293
BMDS_BaI2-BaI2_479,1.928599,0.000066178,1905.4011576238,4966.7998638952,2.968002438,1177.6694242933,1.1394681817,3.3333333333,0.7210636366,73.8813942468,4.9254262831,0.022115164,1.0540412246,29.8324265857,4.9254262831,0.034
BMDS_NbS2-NbS2_410,12.160542,1.86428964131858E-05,1311.8599838784,3376.5970745825,2.1807902072,265.5067327553,1.153026898,2.6666666667,0.693946204,37.1574307927,3.3779482539,0.0090866808,2.3915873637,26.8906647492,6.7558965078,0.348
BMDS_AsVBi-BiVAs_301,20.929259,4.34744859961095E-05,1816.6648891835,2345.9136978251,3.5386394489,130.143149666,1.126486928,2,0.7612337819,33.3700383759,3.3370038376,0.262622202,0.4071144682,58.153405278,6.6740076752,0.162
BMDS_ClBiS-SBiCl_65,3.098817,2.03653469899789E-05,1579.2903668187,4064.9362722011,1.6804659343,116.3036988645,1.1771409453,4,0.6572781451,4.0665628974,4.0665628974,0.0109390542,2.8791265313,30.2160621723,12.1996886921,0.075
BMDS_RhH2-RhH2_538,5.071203,0.0303250887,37.9275783837,3551.8189035947,1.7335552432,166.4725608527,1.1785566408,0,0.6428867506,21.657432339,2.7071790424,0.00491353,38.7234890221,28.9387313684,10.8287161695,0.004
BMDS_ZrS2-ZrS2_468,4.338393,8.65622538381696E-06,1431.1331162449,3683.594250176,2.099168881,341.2373224953,1.1712380912,2.6666666667,0.6575238177,44.2208193298,3.6850682775,0.0099128337,2.6090283405,22.5860438311,7.370136555,0.002
BMDS_ClHfBr-ClHfBr_207,4.754385,0.0188591488,747.8815772442,4088.3850922462,2.5901007186,291.3557859223,1.1307960997,3.3333333333,0.7417623866,44.4556950351,3.4196688489,0.0022381733,1.6294722065,48.3151514304,8.5491721221,0.212
BMDS_TiTe2-TiTe2_715,4.914477,4.06758291285921E-05,2990.9233494168,3597.8325459387,1.9420151756,256.6037246614,1.1734176488,2.6666666667,0.6531647025,49.6652370312,4.1387697526,0.0972610892,0.83603149,28.3430377828,4.1387697526,0.077
BMDS_NiS2-NiS2_415,11.357864,3.27230692602601E-05,1300.7503764498,3348.0020504152,2.0335164376,99.140516899,1.1839844226,2.6666666667,0.632031155,20.0960507228,3.3493417871,0.0090097294,2.3713339853,22.1982080707,3.3493417871,0.348
BMDS_SBiCl-ClBiS_350,3.192247,0.0434730182,677.5857657608,4940.5321102558,1.9095900808,131.8844089534,1.1495329545,4,0.7111386797,7.8972699972,3.9486349986,0.0003514285,1.8913961643,34.3358894872,11.8459049958,0.181
BMDS_BiSe2-BiSe2_376,7.782731,1.99752947121394E-05,1980.2921107359,3772.175862758,2.1723929487,76.5659500305,1.1536358435,3.6666666667,0.6927283131,4.0086884833,4.0086884833,0.0817772451,1.2867890031,44.2675743266,8.0173769665,2.538
BMDS_TaS2-TaS2_548,3.793817,1.82356127861162E-05,1297.0664068894,3338.5198793044,2.2194010108,182.3561278612,1.1438413165,2.6666666667,0.712317367,36.738414038,3.3398558216,0.0089842122,2.3646179217,42.7097735753,10.0195674649,0.092
BMDS_S2Sb-S2Sb_437,3.995129,0.000006816,1453.625309275,3741.4869171677,1.7705754908,88.3344250152,1.1661738034,3.6666666667,0.6676523933,3.7429841108,3.7429841108,0.0100686273,2.6500327505,25.8438879992,7.4859682216,0.017
BMDS_CrSe2-CrSe2_491,8.689808,2.92370634300602E-05,1586.2832876936,3021.6448860721,2.7524446652,173.7204977009,1.1399604374,2.6666666667,0.7200791252,32.1109977266,3.2110997727,0.0655064354,1.030763027,39.5881466101,0,0.185
BMDS_TiAs2-TiAs2_457,15.444893,7.25494869360068E-06,3213.2848744513,2791.7254826655,3.2522977066,206.3577442308,1.0942840876,2,0.8114318277,32.427645522,2.9479677747,1.4798798229,0.9698813979,44.0575347527,0,0.101
BMDS_Sn2O2-Sn2O2_657,1.748629,0.0430745018,1946.0227622644,2730.1649824593,1.0589436606,183.7833328582,1.3667409705,3,0.6332590295,7.7058001198,3.8529000599,2.5660314399,0.8746083136,17.3219963461,11.5587001798,0.099
BMDS_TeTiS-STiTe_273,12.887085,2.03883128781257E-05,1379.6837758057,3551.1687668539,2.5183059004,286.3387381037,1.154301152,2.6666666667,0.7086499168,42.6310776333,3.5525898028,0.0095564666,2.5152335804,31.933255911,3.5525898028,0.1
BMDS_GeS2-GeS2_394,3.991829,9.34750896247603E-06,1337.5823804964,3442.8039642193,1.6670274551,70.9501417196,1.1712070752,3.3333333333,0.6575858497,6.8883632737,3.4441816369,0.0092648486,2.4384805989,22.864069964,3.4441816369,0.145
BMDS_TeTaSe-SeTaTe_92,30.336956,1.97583786773802E-05,1779.5148708525,3389.7236709963,2.5773616635,162.4617827438,1.1480058148,2.6666666667,0.7109921863,39.6248250595,3.6022568236,0.0734860392,1.1563244404,54.1366184928,7.2045136472,0.325
BMDS_SeTiS-SeTiS_196,6.651267,1.96749446657837E-05,1509.2049183084,3319.2382524924,2.1967012278,259.4704951577,1.1501526313,2.6666666667,0.7067726102,41.0500453776,3.4208371148,0.0394935645,1.7600206956,26.28121554,1.7104185574,0.01
BMDS_SbTaAs-SbTaAs_200,16.044097,0.000015948,3360.1088248271,3001.5116096144,3.2804510959,126.3971761488,1.1193482384,2,0.7723544193,33.7059136397,3.370591364,1.2555452831,0.9033184855,64.463198771,5.055887046,2.519
BMDS_Zn2Se2-Zn2Se2_664,1.994927,0.000029622,2025.6492504397,3858.5747867688,1.1126626211,40.0619295077,1.3465270704,2,0.6534729296,16.4020182222,4.1005045555,0.0836502929,1.3162619623,15.9947878935,0,0.151
BMDS_TiO2-TiO2_712,2.05186,0.0357525754,175.1609071295,4199.7064941147,1.3198999118,302.6959471746,1.2152184213,2.6666666667,0.5695631577,38.3564030211,3.1963669184,0.0008547085,2.9342648311,13.1577563645,6.3927338368,0.254
BMDS_CdCl2-CdCl2_675,1.607007,0.0449569532,700.1823990771,5105.2926440869,1.4304756556,128.1219541435,1.1837685891,3.3333333333,0.6324629559,20.4015850547,4.0803170109,0.0003631482,1.9544718482,18.1615771457,8.1606340219,0.186
BMDS_BiWAs-BiWAs_36,269.210717,2.53670910614608E-05,2700.9754808372,2726.7557167043,3.3589203337,95.8495948902,1.1211940792,2,0.76480511,29.7464260004,3.3051584445,0.9596527544,0.7453132292,77.1086385037,3.3051584445,1.654
BMDS_AsTaBi-BiTaAs_122,13.914902,3.65708251219721E-05,1901.906495644,2455.9887333537,3.2545923142,90.8331537229,1.1325245333,2,0.7482015568,34.935828355,3.4935828355,0.2749449692,0.4262171059,69.211168136,0,0.07
BMDS_NbTe2-NbTe2_413,8.108097,0.000035269,2652.734776239,3191.0197616923,3.0426498357,220.2475390562,1.1336650915,2.6666666667,0.7326698171,40.3787154936,3.6707923176,0.0862636195,0.7415000482,49.1856303401,0,0.076
BMDS_OsH2-OsH2_527,3.974671,0.0301046567,37.6523548006,3526.0449320719,1.5807082739,141.0767352281,1.1667681433,0,0.6664637138,18.812739729,2.687534247,0.0048778747,38.4424898692,54.0636472447,13.437671235,0.243
BMDS_BrAsTe-BrAsTe_228,6.127995,3.85388985289411E-05,1914.7604744869,3892.0510140411,1.8872370759,32.9309512436,1.1391002713,4,0.727357855,5.8113443371,3.8742295581,0.0478854773,1.3094895906,36.5200483764,1.937114779,0.136
BMDS_VSb2-VSb2_461,25.066669,3.17572184867612E-05,2916.5266663921,2691.3443977196,4.0492688846,141.9893926854,1.1041105006,2,0.7917789989,32.2703165194,3.2270316519,0.7841686914,0.667995552,55.2347474964,3.2270316519,3.887
BMDS_ISbS-ISbS_12,4.6928,0.00001905,1582.9923058334,4100.3709318939,1.8586970436,68.8159862574,1.1755944525,4,0.6754145805,6.1260521891,4.0840347927,0.0146616849,1.8827400394,30.4522553546,4.0840347927,0.137
BMDS_BiTaAs-BiTaAs_198,13.502706,2.17374195779246E-05,2808.5089769297,2835.3155971206,3.5752950845,120.2861162415,1.121610401,2,0.770906622,34.3674617833,3.4367461783,0.9978592529,0.7749862632,76.0311354971,3.4367461783,0.002
BMDS_TeCrS-SCrTe_253,10.374635,2.97069473595781E-05,1270.5936207672,3270.3815617439,2.9580259843,208.0794991266,1.146433904,2.6666666667,0.717486263,32.7169023784,3.2716902378,0.0088008467,2.3163566884,38.2553941089,3.2716902378,0.1
BMDS_SbTaBi-SbTaBi_8,22.519655,2.95740560972077E-05,2413.0123702098,2561.0076185367,4.190023093,94.9755590479,1.100742829,2,0.7999696854,33.3247575607,3.3324757561,0.5360287254,0.5481922619,83.3814990336,1.666237878,0.398
BMDS_SbWAs-SbWAs_53,20.419776,1.96667681562022E-05,3223.8106564559,2879.7594414368,3.0640238507,101.8668415556,1.1189566571,2,0.7668848145,29.104811873,3.2338679859,1.2046158247,0.8666766202,65.7482716931,4.8508019788,4.358
BMDS_SeMoTe-TeMoSe_315,7.525866,0.000038221,2484.7746360665,2988.9776535751,3.0277213169,168.4802772635,1.1351984693,2.6666666667,0.7349903873,34.3837300538,3.4383730054,0.0808017656,0.6945513471,49.6451125897,0,0.249
BMDS_BiMoSb-SbMoBi_127,151.846249,0.000029833,3047.2970206594,2812.0180964725,4.0958693326,148.3558707971,1.1125985074,2,0.7769821013,30.3455190267,3.3717243363,0.8193290137,0.6979469376,67.9667649517,0,1.493
BMDS_TeBiI-IBiTe_166,4.94361,1.91077608783935E-05,1710.6774579511,4459.2145498199,2.2362712655,66.7732444489,1.1611780877,4,0.6891058683,8.8441383376,4.4220691688,0.0198550906,0.9463228021,42.8719984345,4.4220691688,0.038
BMDS_BiNbAs-BiNbAs_226,15.621845,2.19136742326982E-05,2805.1150662533,2831.8892922895,3.5984849404,202.5229918122,1.1209275621,2,0.7720901643,34.3259308156,3.4325930816,0.9966534012,0.7740497399,62.0307602283,3.4325930816,0.359
BMDS_ZrSb2-ZrSb2_469,17.05934,1.37172859616656E-05,2972.9996897924,2743.4571923331,4.4560370239,226.9766741858,1.0854630054,2,0.8290739926,36.184687189,3.2895170172,0.7993526352,0.6809300226,60.2089206142,0,0.015
BMDS_Co2Se2-Co2Se2_621,22.405683,3.56954353577552E-05,1805.7905854307,3439.7751839885,2.5869607456,95.4071544124,1.3086844965,2,0.6913155035,25.5881257045,3.6554465292,0.0745711092,1.1733983359,35.520061713,0,0.003
BMDS_SAsI-IAsS_141,5.667206,4.83978934407989E-05,1485.1055030993,3871.217240081,1.6258732254,11.1330126896,1.1778067267,4,0.668876581,7.677939786,3.838969893,0.0172369748,0.8215395571,28.6333883503,3.838969893,0.072
BMDS_BrSbS-BrSbS_219,3.961519,1.79540731320404E-05,1269.7120518979,4152.728590919,1.8042952451,88.5087280888,1.1468198851,4,0.7208245331,5.8229426374,3.8819617583,0.0075892352,2.2942393991,30.0168064904,5.8229426374,0.059
BMDS_SZrTe-TeZrS_358,9.015955,0.000024141,2709.8037158842,3259.668959425,2.6002055718,277.4824605976,1.1519644787,2.6666666667,0.7128534344,44.9971557726,3.749762981,0.0881194301,0.7574521222,34.6300208681,0,0.248
BMDS_AsTe2-AsTe2_474,10.288844,2.72304344559923E-05,2671.1477893264,3213.1690881762,2.5247849879,29.5701745144,1.121981712,3.6666666667,0.7560365759,3.6962718143,3.6962718143,0.0868623876,0.7466469065,47.1422725262,3.6962718143,0.158
BMDS_IZrCl-IZrCl_208,5.706608,0.0200463238,1015.0700443867,4107.1757047116,2.7563062214,320.8163001777,1.1356343691,3.3333333333,0.7368585921,47.2590583831,3.6353121833,0.0083230472,1.2596356715,37.1029489388,3.6353121833,0.034
BMDS_CaBr2-CaBr2_671,1.480208,1.15070672470806E-06,1238.2908802729,5310.4882408693,1.6419043822,651.2906887214,1.1891508079,3.3333333333,0.6216984235,69.8809751847,4.658731679,0.0056836526,2.2082388158,14.6616733044,0,0.919
BMDS_Al2Te2-Al2Te2_574,4.069303,4.32225378163399E-05,2986.4422199404,3592.4421191074,2.3524142301,81.8248636355,1.2564842408,2.5,0.7435157593,12.3977066114,4.1325688705,0.0971153685,0.8347789118,30.6902053183,8.265137741,0.023
BMDS_ScTe2-ScTe2_543,19.998214,2.01798022875219E-05,2706.5953825354,3255.8096006947,3.2030204093,220.9740785011,1.1221238125,2.6666666667,0.755752375,48.6892037375,3.7453233644,0.0880150991,0.7565553196,39.7667675675,3.7453233644,0.033
BMDS_WS2-WS2_563,5.260005,2.16693398932073E-05,1235.7569516778,3180.7154415933,2.1545412429,154.6446283128,1.139456878,2.6666666667,0.7210862439,31.8198823689,3.1819882369,0.0085595484,2.2528476717,47.4835378177,9.5459647107,0.017
BMDS_SbZrBi-BiZrSb_69,48.670065,2.45913888329031E-05,1819.7026071269,2349.8363938468,4.4309609447,213.925361602,1.0892149807,2,0.8226585365,36.7684215253,3.342583775,0.2630613431,0.4077952206,68.1968967415,3.342583775,0.04
BMDS_SSbBr-BrSbS_339,3.961519,2.88390939022547E-05,1031.8254353506,4425.0482082622,1.8042952451,85.4031586821,1.1468198851,4,0.7208245331,7.7639235166,3.8819617583,0.0047359933,1.8400498734,30.0168064904,3.8819617583,0.073
BMDS_SnI2-SnI2_443,3.245139,4.32565760967071E-05,1770.773170689,4615.8657498327,1.9405594376,92.0060507454,1.1601867322,4,0.6796265357,13.7322463799,4.57741546,0.0205525954,0.9795669084,33.5698647877,0,0.028
BMDS_AlI2-AlI2_361,3.026956,6.43584737486665E-05,1585.9020045654,4133.9629866969,2.0922968003,102.0782213098,1.1567027971,3.6666666667,0.686594406,16.3981078409,4.0995269602,0.0184068761,0.8772987695,31.2987905661,8.1990539205,0.029
BMDS_TeHfSe-TeHfSe_28,7.740992,1.94162240592658E-05,2354.2897313082,3503.0088114898,2.4313737692,269.1645173055,1.1664909062,2.6666666667,0.67857652,46.4410382123,3.8700865177,0.0849483991,1.0120276244,46.4569305656,5.8051297765,0.071
BMDS_SnSe2-SnSe2_708,3.037852,5.77922165813405E-07,1955.4352733687,3724.8271097974,1.6093526124,95.3967410692,1.1661681586,3.3333333333,0.6676636828,7.9167419974,3.9583709987,0.0807507684,1.2706370906,28.9779020535,3.9583709987,0.031
BMDS_SZrSe-SeZrS_151,5.074712,8.88182163991357E-06,1848.1970893502,3520.5535649363,2.0396239473,310.9011702935,1.1754856991,2.6666666667,0.6573571529,44.8954758547,3.7412896546,0.076322309,1.2009539791,26.1867689776,3.7412896546,0.09
BMDS_ZrSe2-ZrSe2_726,2.951362,9.60690299802558E-06,1999.0775404485,3807.9594444575,1.6677833662,336.2820720876,1.1773495985,2.6666666667,0.6453008033,48.5605880271,4.0467156689,0.0825529996,1.2989957297,24.3468419555,4.0467156689,0.048
BMDS_Re2Se2-Re2Se2_648,8.67044,2.9065693280351E-05,1908.0999974078,3634.6601165196,2.2811095066,127.8504249275,1.2963293428,2,0.7036706572,34.7629554184,3.862550602,0.0787960323,1.2398787433,60.2291380753,7.7251012041,0.231
BMDS_MoTe2-MoTe2_520,8.0496,3.95066684199999E-05,2568.3599316658,3089.5238266918,3.2430091893,174.1477827078,1.1309092741,2.6666666667,0.7381814519,35.5403638179,3.5540363818,0.083519855,0.7179153491,52.8813785645,0,0.172
BMDS_TaSe2-TaSe2_455,69.515237,1.92210903014867E-05,1731.1246324402,3297.5471237373,2.4126123804,158.0439694799,1.146118069,2.6666666667,0.707763862,38.5473096292,3.5043008754,0.0714877379,1.124880581,53.2150423171,7.0086017508,0.052
BMDS_SeAsBr-BrAsSe_139,4.916973,4.78040629137876E-05,1014.2337102877,4349.6049900564,1.4294938469,34.3419992197,1.1697312742,4,0.6714811448,7.6315553822,3.8157776911,0.0046552488,1.8086786256,29.0365998748,0,0.052
BMDS_BrBiTe-BrBiTe_44,4.377706,1.12183919070569E-05,2148.6013688141,4367.3693120827,2.0221785762,80.4263709671,1.163971371,4,0.6743831296,6.5210571054,4.3473714036,0.0537335105,1.4694115344,39.9325460871,6.5210571054,0.137
BMDS_SnSe-SnSe_753,3.476867,2.8578037963599E-07,1955.5990526488,3228.9268099146,1.6088874931,47.1733366385,1,3,1,3.914799721,3.914799721,1.3435592643,1.0726551236,27.5904157289,1.9573998605,0.062
BMDS_BrSbTe-TeSbBr_251,5.186642,9.33661141071926E-06,2974.9539691668,3578.6227069393,2.1117708626,20.5833584892,1.1363081054,4,0.7315982295,4.1166716978,4.1166716978,0.0967417849,0.831567683,37.6900111234,0,0.07
BMDS_BrSbSe-SeSbBr_280,4.390308,7.12206203055364E-06,1958.9636097403,3731.5480906186,1.8898017041,55.9137386586,1.1418317915,4,0.7264129469,3.96551338,3.96551338,0.080896473,1.272929795,34.5189439792,3.96551338,0.124
BMDS_HfO2-HfO2_397,116.224282,0.0362340262,177.5637717493,4257.3182427258,2.0601868825,316.5689872245,1.1941623395,2.6666666667,0.6116753212,38.8825777553,3.2402148129,0.0008664334,2.9745171983,41.3650564725,12.9608592518,0.257
BMDS_Bi2S2-Bi2S2_597,12.050641,1.96857393150955E-05,1526.5882029574,3929.2861460402,2.7479148685,112.4225527979,1.181812849,3.5,0.818187151,3.9308584894,3.9308584894,0.0105740093,2.7830478105,51.5268022295,11.7925754683,0.018
BMDS_SeBiBr-BrBiSe_143,3.767419,1.77675855814531E-05,1113.3013313414,4774.4627072839,1.8562227232,113.0893000234,1.1693027994,4,0.6732593571,8.3769851869,4.1884925935,0.005109961,1.9853454893,37.9221881908,8.3769851869,0.087
BMDS_In2O2-In2O2_603,3.030724,0.0386207798,189.2990400454,4538.6862904315,3.0482279978,206.2254140641,1.2435339699,2.5,0.7564660301,10.3630861339,3.4543620446,0.0009236964,3.171104357,40.1227790246,10.3630861339,3.156
BMDS_BrHfCl-ClHfBr_327,4.754385,0.0376765435,586.8151744632,4278.6896636849,2.5901007186,302.2987262386,1.1307960997,3.3333333333,0.7417623866,44.4556950351,3.4196688489,0.0003043505,1.6380213786,48.3151514304,10.2590065466,0.086
BMDS_ReH2-ReH2_537,3.154035,0.0302943335,37.8911086423,3548.4036073286,1.7388135427,155.4941833812,1.1618395073,0,0.6763209869,16.2274555213,2.7045759202,0.0049088053,38.6862539628,52.0718774802,13.5228796011,0.351
BMDS_BiVAs-AsVBi_241,20.929259,1.5824072197847E-05,3637.334182972,3160.1426341968,3.5386394489,190.2092187426,1.126486928,2,0.7612337819,33.3700383759,3.3370038376,1.6751759265,1.0978742626,58.153405278,0,1.401
BMDS_Os2S2-Os2S2_639,10.27763,3.11831612327581E-05,1523.3072322458,3920.8412538698,1.8098063052,147.4826241952,1.3229434142,2,0.6770565858,31.3792817437,3.922410218,0.0105512835,2.7770664343,49.8861103669,11.7672306539,0.232
BMDS_TiTe2-TiTe2_459,25.5993,3.68863641028177E-05,2712.2812253299,3262.6491976577,2.8301365012,232.6978606405,1.1454645687,2.6666666667,0.7090708628,45.0382956078,3.7531913007,0.0881999956,0.7581446427,41.3048604324,3.7531913007,0.036
BMDS_SbVAs-AsVSb_102,22.030695,1.54874917246882E-05,3559.9675200148,3092.9259095908,3.0131312494,186.16343912,1.1298777536,2,0.7490992408,32.6602524772,3.2660252477,1.6395446744,1.0745223065,42.0748029964,0,0.76
BMDS_Si2-Si2_760,7.354188,0,6525.6112851854,3042.3196655592,1.0387446319,0,1,2,1,0,3.8681750357,5.7248990528,2.7541406254,8.6890717824,0,1.258
BMDS_TeZrS-SZrTe_75,9.004983,8.9938941801228E-06,1486.9598739006,3827.2867698811,2.3296979853,354.5485743207,1.1755702687,2.6666666667,0.6692280249,45.9458195664,3.8288182972,0.0102995212,2.7108033544,31.0273505776,7.6576365944,0.036
BMDS_Tl2Se2-Tl2Se2_588,5.21025,3.46233332292155E-06,2098.6413024825,3997.614302907,4.0741084374,89.6383228388,1.235890502,2.5,0.7641094981,12.7447852377,4.2482617459,0.0866645396,1.3636920204,54.6095351201,8.4965234918,0.301
BMDS_CdTe2-CdTe2_677,3.133243,0.000026173,2537.4493828923,3052.3410020594,3.0517455826,28.0901047009,1.1092868773,2.6666666667,0.7814262865,14.0450523504,3.5112630876,0.0825146826,0.7092751437,48.2780004946,0,1.366
BMDS_InP-InP_745,4.44101,2.70970712239716E-06,1576.5472786502,3313.4822062896,1.5265139059,84.4145520996,1,2,1,4.220727605,4.220727605,1.7270162178,2.1145845301,18.6765149888,4.220727605,0.393
BMDS_TeAsBr-BrAsTe_348,6.127995,4.85363479035511E-05,1029.7702165361,4416.2342732486,1.8872370759,34.8680660227,1.1391002713,4,0.727357855,7.7484591161,3.8742295581,0.0047265601,1.8363848105,36.5200483764,0,0.12
BMDS_TaSb2-TaSb2_549,16.644563,2.35849070987194E-05,2927.5604089659,2701.5262354528,4.3228487884,100.4164428046,1.0912350066,2,0.8175299873,32.3924009047,3.2392400905,0.787135342,0.6705226987,79.5335015778,3.2392400905,0.017
BMDS_SbVAs-SbVAs_42,22.030695,2.38142230937504E-05,3255.8679091996,2908.3954830947,3.0131312494,164.9342750099,1.1298777536,2,0.7490992408,32.6602524772,3.2660252477,1.2165944048,0.8752947664,42.0748029964,1.6330126239,0.279
BMDS_RuSe2-RuSe2_705,26.205137,3.15458076377807E-05,1896.9724860698,3613.4637841938,1.4590896262,165.5050893717,1.1919036498,2.6666666667,0.6161927066,30.7202022036,3.8400252754,0.0783365156,1.2326481134,28.5955055957,3.8400252754,0.221
BMDS_TeTiS-STiTe_110,18.091612,0.000020648,1397.2595277277,3596.4070035962,2.2970515606,289.9863990495,1.1747980697,2.6666666667,0.6711855578,43.1741537046,3.5978461421,0.0096782061,2.5472750686,29.1276509787,3.5978461421,0.182
BMDS_TeHfS-TeHfS_58,7.73523,1.90259123420613E-05,2111.9161884581,3552.5554576959,2.3513384067,282.4708336527,1.175714597,2.6666666667,0.6678667519,45.6211306034,3.8017608836,0.0497840588,1.729801202,42.2079635882,7.6035217672,0.064
BMDS_HfTe2-HfTe2_691,3.346122,3.02022365883171E-05,3096.3183845813,3724.6140255673,1.993034719,278.4998408626,1.1697122835,2.6666666667,0.6605754373,51.4153552362,4.2846129363,0.100688404,0.8654918131,37.1968980624,4.2846129363,0.007
BMDS_InI2-InI2_504,3.525467,4.23808337365522E-05,1642.4589792612,4281.38977559,2.3773615426,136.2877943241,1.1301169492,3.6666666667,0.7397661017,16.9829027195,4.2457256799,0.0190633083,0.9085852955,37.7133191347,0,0.059
BMDS_TiTe2-TiTe2_555,18.768687,3.68277827438168E-05,2707.9736953243,3257.4675965812,2.8248840564,232.3282997677,1.1365456941,2.6666666667,0.7269086118,44.966767697,3.7472306414,0.0880599201,0.7569405896,41.2282028215,3.7472306414,0.119
BMDS_GeI2-GeI2_392,3.697612,5.17901602875493E-05,1663.6239730332,4336.5604611778,1.9360587672,30.5331012241,1.16230646,4,0.6753870802,12.9013103764,4.3004367921,0.0193089612,0.9202934735,33.670974557,4.3004367921,0.025
BMDS_STaTe-TeTaS_180,16.474467,3.38240882008852E-05,2559.7775242697,3079.1999029249,2.4746682213,127.5177689006,1.1566992691,2.6666666667,0.6999482632,38.9637627196,3.5421602472,0.0832407658,0.7155163699,49.1927268174,3.5421602472,0.149
BMDS_PdSe2-PdSe2_533,13.525054,3.01550813267627E-05,1976.9887425907,3765.88341453,1.8480444462,11.0455241489,1.1763024674,2.6666666667,0.6473950652,24.0120090193,4.0020015032,0.0816408307,1.2846424825,33.4715729395,4.0020015032,1.111
BMDS_SbNbBi-SbNbBi_47,24.290934,2.99090693850582E-05,2424.2299267954,2572.9131720398,4.1662384795,175.7683038804,1.1017650765,2,0.7979194049,33.4796769296,3.347967693,0.5385206034,0.5507406855,68.6429355216,1.6739838465,0.113
BMDS_SbNbBi-BiNbSb_292,19.597376,3.50836356422348E-05,1814.3375362053,2342.908317326,4.5026467047,166.6364379322,1.0950993407,2,0.8115315435,33.3272875864,3.3327287586,0.2622857533,0.4065929086,74.1855966588,3.3327287586,0.232
BMDS_Ti2Te2-Ti2Te2_586,31.270191,3.52891484049293E-05,2594.8367914435,3121.3732914535,3.6495756445,222.6218153343,1.2055291484,2,0.7944708517,43.0880932905,3.5906744409,0.0843808494,0.7253162371,46.2577181954,3.5906744409,0.716
BMDS_FeSe2-FeSe2_684,23.927644,3.40811445524099E-05,1811.3055846036,3450.2804759352,1.785483467,121.3648073894,1.1950085364,2.6666666667,0.6099829274,29.3328839612,3.6666104951,0.0747988541,1.1769819689,26.1512984088,0,0.323
BMDS_ClAsTe-TeAsCl_63,4.975058,2.89844678551369E-05,2843.2082991982,3420.1436007154,1.5556063879,31.4749209775,1.1718705432,4,0.6593181539,3.9343651222,3.9343651222,0.0924575804,0.7947417547,27.8742215131,3.9343651222,0.084
BMDS_SnO2-SnO2_444,1.971098,0.0361471585,177.1830621545,4248.190243882,1.7555089984,154.2268624958,1.1909120518,3.3333333333,0.6181758964,6.4665351151,3.2332675576,0.0008645757,2.9681396178,30.1331771445,9.6998026727,0.083
BMDS_Sc2Te2-Sc2Te2_656,6.326909,2.62343936201858E-05,3518.6612645812,4232.6574562041,2.403185479,287.2734267986,1.3100800877,2,0.6899199123,63.2975347183,4.8690411322,0.1144224666,0.9835463087,24.0337489866,4.8690411322,0.757
BMDS_TaS2-TaS2_710,7.751752,2.01502170274915E-05,1433.2487701093,3689.0397327254,1.5123794162,201.5021702749,1.1812279853,2.6666666667,0.6375440297,40.5956753301,3.6905159391,0.0099274879,2.6128852849,29.103970897,11.0715478173,0.325
BMDS_CrTe2-CrTe2_492,11.046819,4.58263914972818E-05,2514.7619469531,3025.0498996573,3.3031153024,156.5940935058,1.1362156943,2.6666666667,0.7275686115,34.7986874457,3.4798687446,0.0817769155,0.7029334864,48.8646236438,3.4798687446,0.089
BMDS_Mo2S2-Mo2S2_631,9.465965,2.63673304336465E-05,1457.2387145597,3750.7874628537,2.4636534321,253.6546943667,1.2970884097,2,0.7029115903,37.5228837821,3.7522883782,0.0100936557,2.6566201718,30.8787338433,7.5045767564,2.37
